src_text,mt_text,ground_truth_classification,predicted_label,match,comet_score
"San Francisco is also one of the best places in the nation for other Asian cuisine: Korean, Thai, Indian, and Japanese.","San Francisco también es uno de los mejores lugares de la nación para la cocina asiática: Corea, Tailandia y Japón.",1_No_hallucination,2_Small_hallucination,False,
"Thus the scourges of Delhi Belly, the Pharaoh's Curse, Montezuma's Revenge, and their many friends.","Así los flagelos de Delhi Belly, la Maldición del Faraón, la Venganza de Montezuma, y sus muchos amigos.",1_No_hallucination,2_Small_hallucination,False,
"""Thanks for those who supported a convict like me,"" Siriporn was quoted as saying at a press conference.","""Gracias a quienes apoyaron a un convicto como yo"", dijo Siriporn en una conferencia de prensa.",1_No_hallucination,2_Small_hallucination,False,
He died in Osaka on Tuesday.,Él murió en Osaka el martes.,1_No_hallucination,,False,
Greed and selfishness will always be with us and it is the nature of cooperation that when the majority benefit there will always be more to gain in the short term by acting selfishly,"La avaricia y el egoísmo estarán siempre con nosotros, y la naturaleza de la cooperación será que, cuando la mayoría se beneficie, habrá más que ganar en el corto plazo.",1_No_hallucination,,False,
"18:46:53, 2005-08-11 (UTC)","Por ejemplo, en el caso de las personas con discapacidad, el número de personas que se encuentran con discapacidad puede ser menor que el de las mujeres con discapacidad.",4_Full_hallucination,,False,
Meaning they are still partisan.,Lo que significa que siguen siendo partidarios.,1_No_hallucination,,False,
"During the summer, also watch out for the Nordic mosquitoes. Although they do not transmit any diseases, they can be irritating.","Durante el verano, también ten cuidado con los mosquitos nórdicos, aunque no transmiten ninguna enfermedad, pueden ser irritantes.",1_No_hallucination,2_Small_hallucination,False,
No idea.,No tengo ni idea.,4_Full_hallucination,1_No_hallucination,False,
"With this arrangement in place, this freedom might end.","Con este sistema, la libertad puede ser reducida.",2_Small_hallucination,,False,
This is made to ensure that the image covers the whole screen. That is called overscan.,Esto se hace para asegurarse de que la imagen cubre toda la pantalla.,1_No_hallucination,,False,
"And right now I have more important things to worry about now, like how half our articles are up for deletetion.",Y ahora mismo tengo que preocuparme de que la mitad de nuestros artículos sean eliminados de la misma manera que los demás.,3_Partial_hallucination,3_Partial_hallucination,True,
"People were hitting the panes with chairs, but the windows were unbreakable.","La gente golpeaba los paneles con sillas, pero las ventanas eran inquebrantables.",1_No_hallucination,2_Small_hallucination,False,
"The commissioner sets bail, if granted, and formalizes the charges filed by the arresting officer. The charges are then entered into the state's computer system where the case is tracked.","El comisionado fija la fianza, si se concede, y formaliza los cargos presentados por el oficial arrestador.",1_No_hallucination,,False,
The aircraft had been headed to Irkutsk and was being operated by interior troops.,El avión estaba dirigido a Irkutsk y estaba siendo operado por las fuerzas del interior.,1_No_hallucination,,False,
:Do you know or ?,¿ Lo sabes o no ?,2_Small_hallucination,,False,
:This is a worry.,Esto es una preocupación.,1_No_hallucination,,False,
"Although in theory they can take place annually (so long as they are in different countries), in practice they are not.","Aunque en teoría pueden tener lugar anualmente (siempre y cuando se realicen en diferentes países), en la práctica no lo son.",1_No_hallucination,2_Small_hallucination,False,
Former U.S. Speaker of the House Newt Gingrich came in second with 32 percent.,"El ex presidente de la Cámara de Representantes de Estados Unidos, Newt Gingrich, quedó en segundo lugar con el 32 por ciento.",2_Small_hallucination,,False,[0.5856151580810547]
"It is assigned to the U.S. Navy’s Seventh Fleet and based in Sasebo, Nagasaki in Japan.","Está asignado a la Séptima Flota de la Armada de los Estados Unidos y tiene su base en Sasebo, Nagasaki en Japón.",1_No_hallucination,,False,
"In this resonance, magnetic field and radio waves cause atoms to give off tiny radio signals.","En esta resonancia, el campo magnético y las ondas de radio hacen que los átomos emitan pequeñas señales de radio.",1_No_hallucination,,False,
That's the bitch about love isn't it?,"Eso es lo que dice el amor, ¿no?",3_Partial_hallucination,3_Partial_hallucination,True,[0.5941528081893921]
I lapsed.,Me he caído.,4_Full_hallucination,,False,
"For the first time, last year China exported more cars than Germany and surpassed the United States as the biggest market for this industry.","Por primera vez, el año pasado China exportó más automóviles que Alemania y superó a Estados Unidos como el mayor mercado para esta industria.",1_No_hallucination,,False,
"However, a source with knowledge of the investigation told the Minneapolis Star-Tribune that it was Louis Jourdain, 16-year old son of Red Lake Tribal Chairman Floyd Jourdain.","Sin embargo, una fuente con conocimiento de la investigación dijo que era Louis Jourdain, de 16 años de edad, el presidente de la tribu de Red Lake, Floyd Jourdain y otros miembros de la familia.",3_Partial_hallucination,2_Small_hallucination,False,
Not likely - at any rate you have to buy a Wii Speak in order to get the code to install the Wii Speak channel... making 3rd party mikes a fairly moot point.,"No es probable que tengas que comprar un dispositivo para instalarlo, lo que hace que sea muy difícil para los usuarios de la red de televisión. - ¿Por qué no? - No lo es.",3_Partial_hallucination,2_Small_hallucination,False,
"An additional 300 brings the total to 1,300 carriages to be acquired to relieve overcrowding.","Además, el número de carruajes que deben ser adquiridos es de 300 para ayudar a reducir el exceso de gente.",2_Small_hallucination,,False,
"The advice assumes that travellers do not steal, trespass, participate in the illegal market, beg, or otherwise exploit other people for their own gain.","El consejo supone que los viajeros no roben, que no participen en el mercado ilegal, que no explotan a otras personas para su propio beneficio, sino que lo hacen.",3_Partial_hallucination,,False,
CUNT YOU IN THE FUCK FAGGOT FUCKING DICK WIPE.,¡Manténte en el maldito maldito dick!,4_Full_hallucination,,False,
"At the time of the award, Atlanta schools had seen a large improvement on test scores.","En el momento del premio, las escuelas de Atlanta habían visto una gran mejora en los resultados de los exámenes.",1_No_hallucination,,False,
:::::::::::::::::::Where did you get the idea that its 'a direct quote from an Israeli government source'?,"¿De dónde viene la idea de que es una cita directa de un gobierno israelí? - Sí, de acuerdo con la ley de los Estados Unidos.",3_Partial_hallucination,2_Small_hallucination,False,[0.3585064709186554]
"But, if this ever does happen probably won't happen for a very long time. The stars are so spread out that there are trillions of miles between stars that are ""neighbors"".","Sin embargo, si esto ocurre, probablemente no ocurrirá durante mucho tiempo, ya que las estrellas se encuentran tan extensas entre ellas que son ""vivientes"" de las estrellas.",3_Partial_hallucination,2_Partial_hallucination,False,
He joined them in 1945 and stayed until 1958.,Él se unió a ellos en 1945 y permaneció allí hasta el año 1958.,2_Small_hallucination,,False,
:Oh...,¿Por qué no lo haces?,4_Full_hallucination,2_Small_hallucination,False,
David Headley's scouting and information gathering had helped to enable the operation by the 10 gunmen from the Pakistani militant group Laskhar-e-Taiba.,"La búsqueda de información de David Headley ha permitido la operación de los diez miembros del grupo armado de Pakistán, que se encuentran en las afueras de la ciudad.",3_Partial_hallucination,2_Small_hallucination,False,
"With this arrangement in place, this freedom might end.","Con este arreglo en vigor, esta libertad podría terminar.",1_No_hallucination,,False,
"The references to other speeds do not refer to any measurements (scientific or not), so I think this one is not less importnant.","Las referencias a otras velocidades no se refieren a ninguna medida (científica o no), por lo que creo que esta es una de las más importantes.",3_Partial_hallucination,3_Partial_hallucination,True,
Visitors with limited time would be best to spend their time elsewhere.,Los visitantes que tienen un tiempo limitado deben pasar por otra parte.,3_Partial_hallucination,2_Small_hallucination,False,
Not all were supportive of the inclusion of the women’s ranks.,No todos apoyaron la inclusión de las mujeres.,1_No_hallucination,,False,
"The New Zealand police had trouble using their speed radar guns to see how fast Mr Reid was going because of how low Black Beauty is, and the only time the police managed to clock Mr Reid was when he slowed down to 160km/h.","La policía de Nueva Zelanda tuvo problemas para ver qué tan rápido iba a ser el Sr. Reid, y la única vez que logró hacerlo fue cuando se redujo a 160 kilómetros de velocidad en un momento de desaceleración en el que se encontraba en el centro de la ciudad.",3_Partial_hallucination,2_Small_hallucination,False,
yoyoyoyoyoyyyyoyyoyoyoyoyoyoyoyyoyoyoyoyoyyoyoyoyoyoyoyoyoyoyyoyoyoyoyoyoyoyooyoyoyoyoyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyoooooooooooooooooooooooooooooooooooyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyoooooooooooooooooooooooooyyyyyyyyyyyyyooooooooooogelatin gelatin gelatin gelatin,Yoyoyoyoyooyyoyoyoyyoyoyoooyoyoyooyoyoyoyyyooyyooyyoyyoyyooyyoyyyoyyoyyyoyyyoyoyoeyyooyyooooooooooyyooooyyoyooooooyyyooooyoyyoooyooyyoooooyyoooy,1_No_hallucination,4_Full_hallucination,False,
:::::Heh.,¿Por qué no lo haces?,4_Full_hallucination,2_Small_hallucination,False,
Authorities said little officially beyond confirming today's arrest.,Las autoridades dijeron poco oficialmente más allá de confirmar el arresto de hoy.,1_No_hallucination,,False,
suck my dick bicth,¿Qué quieres decir con eso?,4_Full_hallucination,,False,
"I was out getting (bad) pictures of the dangling crane over 57th Street, so I didn't do the split but it is very welcome and should be followed by neatening the division.","Yo estaba tomando fotografías de la columna vertebral, así que no se hizo la división, pero es muy bueno y debe ser seguido por el despliegue de la división de la coluna vertebral.",3_Partial_hallucination,,False,
"Hopefully, most people will realise that their long term best option is to work together with others.",Esperemos que la mayoría de la gente se dé cuenta de que su mejor opción a largo plazo es trabajar juntos con otros.,1_No_hallucination,2_Small_hallucination,False,
Good to know we killed the entire series!),¡Qué bueno saber que matamos a toda la serie!,1_No_hallucination,,False,
:you are completely missing the point.,Está perdiendo completamente el punto.,1_No_hallucination,3_Partial_hallucination,False,
"During the last three decades, despite officially remaining a communist state, China has developed a market economy.","Durante las últimas tres décadas, a pesar de seguir siendo un estado comunista, China ha desarrollado una economía de mercado.",1_No_hallucination,,False,
"-Oh, I'm so stupid, it's a redirect.","- Yo soy tan estúpido, que es un cambio de dirección.",1_No_hallucination,2_Small_hallucination,False,
"Youve gotta admit, that video is pretty fucking funny...","Tienes que admitir, ese video es muy divertido...",1_No_hallucination,,False,
"Because the bottom of the blade is slightly curved, as the blade tilts to one side or the other, the edge which is in contact with the ice also curves.","Debido a que la parte inferior de la hoja es ligeramente curva, a medida que la hoja se inclina hacia un lado u otro, el borde que está en contacto con el hielo también se curva.",1_No_hallucination,2_Small_hallucination,False,
total loser batman would tottally win,El perdedor es el único que gana.,3_Partial_hallucination,,False,
"A cavalry is an army that fights on horseback. The saddle had not yet been invented, so the Assyrian cavalry fought on the bare backs of their horses.","Una caballería es un ejército que lucha a caballo. La silla aún no había sido inventada, por lo que la caballería asiria luchó a espaldas desnudas de sus caballos.",1_No_hallucination,2_Small_hallucination,False,
:Its inferred by the text and replaced the claim to victory which was also unsourced.,"Se dedujo que el texto sustituye a la afirmación de la victoria, que también no tiene ningún fundamento.",1_No_hallucination,2_Small_hallucination,False,
"Basically you'll be putting up notices offering your help, pacing the docks, approaching people cleaning their yachts, trying to make contact with sailors in the bar, etc.","Básicamente, se pondrá en contacto con los marineros en el barrio y se pondrá a trabajar con los marinos en el centro de las calles de la ciudad, en la ciudad y en la ciudad.",3_Partial_hallucination,2_Small_hallucination,False,
"I also wouldn't support such a change, because the way it is written and the way the phrase is used requires a preponderance of sources.","También no apoyaría el cambio, ya que la forma en que se escribe y el uso de la frase requiere una mayor cantidad de fuentes.",1_No_hallucination,3_Partial_hallucination,False,
"What was now there jumped our narrative twice, talking about both normalization and maverick before we got to them later.","Lo que está pasando es lo que está sucediendo, lo que está ocurriendo es lo que ocurre en el mundo.",3_Partial_hallucination,,False,
Or do you block as punishment.?,¿O es que el bloqueo es un castigo?,1_No_hallucination,2_Small_hallucination,False,
: Exterminate!!,¿Por qué no lo hacen?,4_Full_hallucination,,False,
"An additional 300 brings the total to 1,300 carriages to be acquired to relieve overcrowding.",Unos 300 adicionales elevan el total a 1.300 carros que deben adquirirse para aliviar la sobrepoblación.,1_No_hallucination,2_Small_hallucination,False,
"That means we are able to successfully predict what other humans perceive, intend, believe, know or desire.","Eso significa que somos capaces de predecir con éxito lo que otros humanos perciben, lo que quieren, lo que saben y lo que desean.",1_No_hallucination,,False,
"Our current experience with all the do-it-yourself and information presenting, learning-based television shows illustrates this point.","Nuestra experiencia actual con todos los programas de televisión basados en el aprendizaje, lo hace por sí mismo y por sí mismo.",3_Partial_hallucination,,False,
Al Gore and General Tommy Franks casually rattle off their favorite headlines (Gore's was when The Onion reported he and Tipper were having the best sex of their lives after his 2000 Electoral College defeat).,Al Gore y el general Tommy Franks sacudieron casualmente sus titulares favoritos (Gore fue cuando The Onion informó que él y Tipper estaban teniendo el mejor sexo de sus vidas después de su derrota en el Colegio Electoral de 2000).,1_No_hallucination,2_Small_hallucination,False,
Army ant colonies march and nest in different phases as well.,Las colonias de hormigas del ejército marchan y anidan en diferentes fases también.,1_No_hallucination,2_Small_hallucination,False,
Project Launch.,Lanzamiento del proyecto.,1_No_hallucination,2_Small_hallucination,False,
"For those willing to sacrifice comfort, time and predictability to push expenses down close to zero, see minimum budget travel.","Para aquellos que estén dispuestos a sacrificarse a la comodidad, el tiempo y la previsión, hay que tener en cuenta que los gastos son muy bajos.",3_Partial_hallucination,,False,[0.4632359445095062]
:::Jeez.,Dios mío.,1_No_hallucination,,False,
"Arias tested positive for a mild case of the virus, Presidential Minister Rodrigo Arias said.","Arias dio positivo a un caso leve del virus, dijo el ministro presidencial Rodrigo Arias.",1_No_hallucination,,False,
He documented himself in a 1998 book.,Se documentó en un libro de 1998.,1_No_hallucination,,False,
:Do we have reliable sources connecting wrestling in ancient greece (with oil) with oil wrestling today?,¿Tenemos fuentes fiables que relacionan la lucha contra el petróleo con la lucha contra la pobreza en la actualidad?,3_Partial_hallucination,,False,
"::I put the same reference in the Kanchipuram, as a gesture to the Kanchipuram-origins-supporters.","He puesto la misma referencia en el libro, como un gesto a favor de la gente de la ciudad de Cancún, en el país.",3_Partial_hallucination,2_Small_hallucination,False,[0.38226696848869324]
hi my name is soana afu and im gonna talk about totem poles . totem poles are traditional carving and every culture have different meannings and different spiritual animals to the totem poles thank you very much and fark you all people suck on a big dick,"Hola , mi nombre es Soana afu y voy a hablar de los totem poles .",1_No_hallucination,2_Small_hallucination,False,
"Vikings used the Russian waterways to get to the Black Sea and Caspian Sea. Parts of these routes can still be used. Check possible need for special permits, which may be difficult to get.",Los vikingos utilizaron las vías fluviales rusas para llegar al Mar Negro y al Mar Caspio.,1_No_hallucination,2_Small_hallucination,False,
The jail became notorious after prisoner abuse was discovered there after US forces took over.,La cárcel se hizo famosa después de que se descubriera el abuso de prisioneros por parte de las fuerzas estadounidenses.,3_Partial_hallucination,2_Small_hallucination,False,
