,src_lang,tgt_lang,src_text,mt_text,omit_spans,hall_spans,class_hall,class_omit,data_source,hall_mask,omit_mask,src_text_normalized,mt_text_normalized,hall_mask_normalized,omit_mask_normalized,perturbation,direction,selection,score_log_loss,score_alti_mean,score_alti_t_mean,score_attn_ot,score_comet_qe,score_labse,score_laser,score_xnli,score_sonar_cosine,score_blaser2_qe,score_log_loss_legacy
192,spa_Latn,eng_Latn,Esto se hace para garantizar que la imagen se despliegue en la pantalla completa. Esto se denomina sobreexploración.,This is done to ensure that the image is displayed on the full screen.,Esto se hace para garantizar que la imagen se despliegue en la pantalla completa. <<<Esto se denomina sobreexploración>>>.,This is done to ensure that the image is displayed on the full screen.,1_No_hallucination,3_Partial_omission,flores,0000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111110,Esto se hace para garantizar que la imagen se despliegue en la pantalla completa. Esto se denomina sobreexploración.,This is done to ensure that the image is displayed on the full screen.,0000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111110,natural,spa_Latn_eng_Latn,worst,0.4318463504314422,-0.70435596,-0.45280024,0.3000683003718185,0.7365387678146362,-0.7776477,-0.7937002,-0.98665607,-0.5448939,-3.4272804,0.431845873594284
193,spa_Latn,eng_Latn,15px Kuí kuu-de Yavidaxiu Ka an- Que feo...,15px Kuí kuu-de Yavidaxiu Ka an- What ugly...,15px Kuí kuu-de Yavidaxiu Ka an- Que feo...,15px Kuí kuu-de Yavidaxiu Ka an- What ugly...,1_No_hallucination,1_No_omission,wiki,000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000,15px Kuí kuu-de Yavidaxiu Ka an- Que feo...,15px Kuí kuu-de Yavidaxiu Ka an- What ugly...,000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000,natural,spa_Latn_eng_Latn,worst,0.457101047039032,-0.7427689,-0.78186196,0.6224255477287415,1.2289230972528458,-0.98453254,-0.93486303,-7.554969e-08,-0.9164775,-4.220546,0.6596553921699524
194,spa_Latn,eng_Latn,"Hacia fines del siglo XVIII, Camboya también sufrió invasiones vietnamitas.","Towards the end of the 18th century, Cambodia also suffered Vietnamese invasions.","Hacia fines del siglo XVIII, Camboya también sufrió invasiones vietnamitas.","Towards the end of the 18th century, Cambodia also suffered Vietnamese invasions.",1_No_hallucination,1_No_omission,flores,000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000,"Hacia fines del siglo XVIII, Camboya también sufrió invasiones vietnamitas.","Towards the end of the 18th century, Cambodia also suffered Vietnamese invasions.",000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000,natural,spa_Latn_eng_Latn,biased,0.3277078568935394,-0.63907886,-0.6390788,0.0872073202433296,0.3671244382858276,-0.8752424,-0.8911287,-0.9993682,-0.94076777,-5.134181,0.3277134299278259
195,spa_Latn,eng_Latn,"Aparte de eso, nunca ha demostrado que pueda hacer freestyle con soltura y calidad, lo que hace poco creible la calidad de este MC","Other than that, he's never proven that he can freestyle with fluidity and quality, which makes the quality of this MC unreliable.","Aparte de eso, nunca ha demostrado que pueda hacer freestyle con soltura y calidad, lo que hace poco creible la calidad de este MC","Other than that, he's never proven that he can freestyle with fluidity and quality, which makes the quality of this MC unreliable.",1_No_hallucination,1_No_omission,wiki,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,"Aparte de eso, nunca ha demostrado que pueda hacer freestyle con soltura y calidad, lo que hace poco creible la calidad de este MC","Other than that, he's never proven that he can freestyle with fluidity and quality, which makes the quality of this MC unreliable.",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,natural,spa_Latn_eng_Latn,biased,0.4284648299217224,-0.6246555,-0.64302766,0.2084270525254427,0.7716084271669388,-0.9270737,-0.8873354,-0.99943846,-0.81717014,-4.080214,0.6178695559501648
196,spa_Latn,eng_Latn,"Por lo general, brindan mayor ancho de banda y mejor calidad de servicio. Están encriptados y, gracias a ello, es más complicado hackearlos.","They're encrypted and, thanks to that, it's more complicated to hack.","<<<Por lo general, brindan mayor ancho de banda y mejor calidad de servicio>>>. Están encriptados y, gracias a ello, es más complicado hackearlos.","They're encrypted and, thanks to that, it's more complicated to hack.",1_No_hallucination,3_Partial_omission,flores,000000000000000000000000000000000000000000000000000000000000000000000,11111111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000,"Por lo general, brindan mayor ancho de banda y mejor calidad de servicio. Están encriptados y, gracias a ello, es más complicado hackearlos.","They're encrypted and, thanks to that, it's more complicated to hack.",000000000000000000000000000000000000000000000000000000000000000000000,11111111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000,natural,spa_Latn_eng_Latn,worst,0.5407125353813171,-0.598412,-0.37794438,0.3294442881569688,0.6866401433944702,-0.6600795,-0.7648629,-0.00026900388,-0.45971268,-2.9223297,0.5407155156135559
197,spa_Latn,eng_Latn,EXIGO EXPLICACIONES,Explanations are required,EXIGO EXPLICACIONES,Explanations are required,1_No_hallucination,1_No_omission,wiki,0000000000000000000000000,0000000000000000000,EXIGO EXPLICACIONES,Explanations are required,0000000000000000000000000,0000000000000000000,natural,spa_Latn_eng_Latn,biased,0.9779154658317566,-0.6027254,-0.35158983,0.255697885530293,0.575100839138031,-0.5424761,-0.21962842,-0.99826646,-0.77471054,-4.0719852,1.4101357460021973
198,spa_Latn,eng_Latn,Es preciso contar con un permiso de travesía para poder acampar por debajo del borde del Gran Cañón.,You have to have a travel permit to camp below the rim of the Grand Canyon.,Es preciso contar con un permiso de travesía para <<<poder>>> acampar por debajo del borde del Gran Cañón.,You have to have a travel permit to camp below the rim of the Grand Canyon.,1_No_hallucination,2_Small_omission,flores,000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000,Es preciso contar con un permiso de travesía para poder acampar por debajo del borde del Gran Cañón.,You have to have a travel permit to camp below the rim of the Grand Canyon.,000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000,natural,spa_Latn_eng_Latn,worst,0.5995566844940186,-0.6983038,-0.49139896,0.2016068833335557,0.7915017455816269,-0.8778597,-0.8408166,-0.99937093,-0.85822105,-4.4665227,0.5995560884475708
199,spa_Latn,eng_Latn,"La edicion es legitima, la seccion decia 1976 a 1978 pero su contenido se extendia a 1981. saludos atte 191.84.100.","The issue is legitimate, but the content of the report is limited to 191.8 million copies.","La edicion es legitima, <<<la seccion decia 1976 a 1978>>> pero su contenido se extendia a 1981. <<<saludos atte 191.84.100>>>.","The issue is legitimate, but the content <<<of the report>>> is limited to 191.8 <<<million copies>>>.",3_Partial_hallucination,3_Partial_omission,wiki,000000000000000000000000000000000000000001111111111111000000000000000000000111111111111110,0000000000000000000000001111111111111111111111111111000000000000000000000000000000000000000111111111111111111111110,"La edicion es legitima, la seccion decia 1976 a 1978 pero su contenido se extendia a 1981. saludos atte 191.84.100.","The issue is legitimate, but the content of the report is limited to 191.8 million copies.",000000000000000000000000000000000000000001111111111111000000000000000000000111111111111110,0000000000000000000000001111111111111111111111111111000000000000000000000000000000000000000111111111111111111111110,perturbed,spa_Latn_eng_Latn,worst,1.919334888458252,-0.6638003,-0.4490414,0.9580313453796352,1.2629155814647677,-0.4781579,-0.72520655,-0.007903901,-0.5001181,-3.3626347,1.9193344116210933
200,spa_Latn,eng_Latn,Porque pone Sucesor: Wii 2 ?,Why do you think he's wearing a suitcase?,Porque <<<pone Sucesor: Wii 2 >>>?,Why <<<do you think he's wearing a suitcase>>>?,4_Full_hallucination,4_Full_omission,wiki,00001111111111111111111111111111111111110,0000000111111111111111111110,Porque pone Sucesor: Wii 2 ?,Why do you think he's wearing a suitcase?,00001111111111111111111111111111111111110,0000000111111111111111111110,perturbed,spa_Latn_eng_Latn,worst,1.9349584579467771,-0.6199789,-0.789064,0.6916279306080861,1.664655089378357,-0.48290092,-0.46008405,-3.1068168e-05,-0.23746648,-2.5206366,1.9349582195281985
201,spa_Latn,eng_Latn,Un plato típico Hangi se prepara dentro de un hoyo caliente hecho en el suelo.,A typical Hangi dish is prepared inside a hot hole made in the ground.,Un plato típico Hangi se prepara dentro de un hoyo caliente hecho en el suelo.,A typical Hangi dish is prepared inside a hot hole made in the ground.,1_No_hallucination,1_No_omission,flores,0000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000,Un plato típico Hangi se prepara dentro de un hoyo caliente hecho en el suelo.,A typical Hangi dish is prepared inside a hot hole made in the ground.,0000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000,natural,spa_Latn_eng_Latn,biased,0.3156331777572632,-0.7055906,-0.57730144,0.6710736534888571,0.7059355080127716,-0.90538967,-0.9263943,-0.99924105,-0.92230546,-4.7783966,0.3156415224075317
202,spa_Latn,eng_Latn,Los submarinos alemanes se denominaron U-Boote. Los alemanes eran muy buenos para la navegación y operación de sus submarinos.,"The German submarines were called U-boats, and the Germans were very good at navigating them.",Los submarinos alemanes se denominaron U-Boote. Los alemanes eran muy buenos para la navegación <<<y operación>>> de sus submarinos.,"The German submarines were called U-boats, and the Germans were very good at navigating them.",1_No_hallucination,2_Small_omission,flores,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111110000000000000000000,Los submarinos alemanes se denominaron U-Boote. Los alemanes eran muy buenos para la navegación y operación de sus submarinos.,"The German submarines were called U-boats, and the Germans were very good at navigating them.",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111110000000000000000000,perturbed,spa_Latn_eng_Latn,uniform,0.6018893718719482,-0.66952497,-0.5072159,0.1461693544751997,0.6310490369796753,-0.82077503,-0.80180115,-0.99939626,-0.7763581,-3.886139,0.6018884181976318
