src_lang,tgt_lang,src_text,mt_text,hall_spans,class_hall,src_text_normalized,mt_text_normalized,direction,score_comet_qe,score_labse,score_laser,score_xnli,prediction,prediction_class
spa_Latn,eng_Latn,"El deseo del creyente es una experiencia directa, sensación o apreciación de la realidad divina, del dios o deidades.","The desire of the believer is a direct experience, a feeling, or an appreciation of the divine reality.","The desire of the believer is a direct experience, a feeling, or an appreciation of the divine reality.",1_No_hallucination,"El deseo del creyente es una experiencia directa, sensación o apreciación de la realidad divina, del dios o deidades.","The desire of the believer is a direct experience, a feeling, or an appreciation of the divine reality.",spa_Latn_eng_Latn,0.7013717293739319,-0.8563398,-0.8908969,-0.9924529,"1. El deseo del creyente es una experiencia directa, sensación o apreciación de la realidad divina, del dios o deidades.",2. 3_Partial_hallucination
spa_Latn,eng_Latn,He notado que estás usando dos fotos en tu firma de usuario.,I noticed you're using two photos on your user signature.,I noticed you're using two photos on your user signature.,1_No_hallucination,He notado que estás usando dos fotos en tu firma de usuario.,I noticed you're using two photos on your user signature.,spa_Latn_eng_Latn,0.6492105424404144,-0.93806255,-0.9378766,-0.9993611,Output:,I noticed you're using two photos on your user signature.
spa_Latn,eng_Latn,"> un rudeboy ERA (porque ya no existen, al menos, de los de verdad) un sicario de piel negra contratado por un productor de musica reggae de piel blanca para arruinarle la fiesta a otro productor.","I mean, I don't think it's a good idea, but it's not a bad idea, because I'm not a good person.","<<<I mean, I don't think it's a good idea, but it's not a bad idea, because I'm not a good person>>>.",4_Full_hallucination,"> un rudeboy ERA (porque ya no existen, al menos, de los de verdad) un sicario de piel negra contratado por un productor de musica reggae de piel blanca para arruinarle la fiesta a otro productor.","I mean, I don't think it's a good idea, but it's not a bad idea, because I'm not a good person.",spa_Latn_eng_Latn,1.9417248368263245,-0.1896314,-0.51206267,-4.9075487e-07,"1. Un rudeboy ERA (porque ya no existen, al menos, de los de verdad) un sicario de piel negra contratado por un productor de musica reggae de piel blanca para arruinarle la fiesta a otro productor.",2. Small_hallucination
spa_Latn,eng_Latn,El art. staba enlazado del art Trakhonas Kapısı en WP en turco.,The art. was linked from art Trakhonas Kapısı in WP in Turkish.,The art. was linked from art Trakhonas Kapısı in WP in Turkish.,1_No_hallucination,El art. staba enlazado del art Trakhonas Kapısı en WP en turco.,The art. was linked from art Trakhonas Kapısı in WP in Turkish.,spa_Latn_eng_Latn,1.3314243853092194,-0.91826767,-0.822222,-0.99380535,Output:,
spa_Latn,eng_Latn,"Un abrazo, GuS - ¡Dialoguemos! 03:38 11 feb 2008 (UTC) Por cierto, ¿exageraciones mías?","A hug, GuS - Let's talk! 03:38 11 February 2008 (UTC) By the way, my exaggerations?","A hug, GuS - Let's talk! 03:38 11 February 2008 (UTC) By the way, my exaggerations?",1_No_hallucination,"Un abrazo, GuS - ¡Dialoguemos! 03:38 11 feb 2008 (UTC) Por cierto, ¿exageraciones mías?","A hug, GuS - Let's talk! 03:38 11 February 2008 (UTC) By the way, my exaggerations?",spa_Latn_eng_Latn,0.7013626396656036,-0.9436258,-0.9069885,-0.9983972,The target sentence is:,
spa_Latn,eng_Latn,"Las distintas construcciones tienen diferentes capacidades, son susceptibles de tener distintas longitudes y grados de agudeza; también requieren un procesamiento diferenciado para dar sentido a la entrada y números disímiles para que funcionen de forma óptima.","Different constructions have different capabilities, but they also require a different level of detail to ensure that they are functioning properly and that they are not disrupted by lightning strikes.","Different constructions have different capabilities, <<<but they also require a different level of detail>>> to <<<ensure>>> that they are functioning properly <<<and that they are not disrupted by lightning strikes>>>.",3_Partial_hallucination,"Las distintas construcciones tienen diferentes capacidades, son susceptibles de tener distintas longitudes y grados de agudeza; también requieren un procesamiento diferenciado para dar sentido a la entrada y números disímiles para que funcionen de forma óptima.","Different constructions have different capabilities, but they also require a different level of detail to ensure that they are functioning properly and that they are not disrupted by lightning strikes.",spa_Latn_eng_Latn,0.7757802605628967,-0.67998797,-0.83893573,-1.8991977e-07,**Output:**,
spa_Latn,eng_Latn,Consulte los viajes promocionados por el agente. Puede hacerlo en una página web tanto como en el escaparate de un negocio.,"You can do this on a website as well as in a shop window, if you like.","You can do this on a website as well as in a shop window, <<<if you like>>>.",3_Partial_hallucination,Consulte los viajes promocionados por el agente. Puede hacerlo en una página web tanto como en el escaparate de un negocio.,"You can do this on a website as well as in a shop window, if you like.",spa_Latn_eng_Latn,1.051996733993292,-0.5459564,-0.7097369,-0.0011619758,The target sentence contains no hallucinations.,
spa_Latn,eng_Latn,NO,It 's not .,<<<It 's>>> not .,2_Small_hallucination,NO,It 's not .,spa_Latn_eng_Latn,2.5557682514190674,-0.5413238,-0.61991477,-0.99316275,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>.",
spa_Latn,eng_Latn,Víctor Gevirtz 22:42 03/07/07,"It's not just me, it's me.","<<<It's not just me, it's me>>>.",4_Full_hallucination,Víctor Gevirtz 22:42 03/07/07,"It's not just me, it's me.",spa_Latn_eng_Latn,2.572402119636536,-0.078340895,-0.25901872,-0.073085204,"1. Target translation: It's not just me, it's me.",- hallucination classification label: 2_Small_hallucination
spa_Latn,eng_Latn,¿Habría que archivar en listas diferentes los que fueron creados y los que no pasaron de la propuesta?,Shouldn't we have to file a separate list of those who did and those who didn't?,Shouldn't we <<<have to>>> file a separate list of those who did and those who didn't?,2_Small_hallucination,¿Habría que archivar en listas diferentes los que fueron creados y los que no pasaron de la propuesta?,Shouldn't we have to file a separate list of those who did and those who didn't?,spa_Latn_eng_Latn,1.1739549338817596,-0.6946485,-0.76852643,-0.07454561,"The target sentence, with hallucinated words or phrases marked using <<< >>>.",
spa_Latn,eng_Latn,"Recursos naturales: Carbón, petróleo, gas natural, estaño, piedra caliza, hierro, sal (condimento), sal, arcilla, plomo, avena, cebada, lúpulo, patatas, remolacha, azúcar, tomates y trigo.","Natural resources: coal, oil and natural gas, coal, iron ore, coal ores, natural gas, oilseeds, ores and other petroleum-derived commodities.","Natural resources: coal, oil and natural gas, coal, iron ore, coal ores, <<<natural gas, oilseeds, ores and other petroleum-derived commodities>>>.",3_Partial_hallucination,"Recursos naturales: Carbón, petróleo, gas natural, estaño, piedra caliza, hierro, sal (condimento), sal, arcilla, plomo, avena, cebada, lúpulo, patatas, remolacha, azúcar, tomates y trigo.","Natural resources: coal, oil and natural gas, coal, iron ore, coal ores, natural gas, oilseeds, ores and other petroleum-derived commodities.",spa_Latn_eng_Latn,0.772416740655899,-0.7331495,-0.85169584,-0.001148863,"**Small hallucination: ""buffalo"" should be ""oilseeds""`",
spa_Latn,eng_Latn,me dices porque te dedicas a borrar a la gente lo q ace???si no tienes nada q acer o te buscas amigos o trabaja o a algo de provexo xro deja de dar x kulo a la gente!,"Tell me why you're trying to get rid of people, if you don't have them, or if you're looking for friends, you can't get rid of them.","Tell me why you're trying to get rid of people, if you don't have <<<them>>>, or if you're looking for friends, <<<you can't get rid of them>>>.",3_Partial_hallucination,me dices porque te dedicas a borrar a la gente lo q ace???si no tienes nada q acer o te buscas amigos o trabaja o a algo de provexo xro deja de dar x kulo a la gente!,"Tell me why you're trying to get rid of people, if you don't have them, or if you're looking for friends, you can't get rid of them.",spa_Latn_eng_Latn,2.085233688354492,-0.65903866,-0.7455767,-0.6590689,Output:,
spa_Latn,eng_Latn,"Hay botas con tachuelas y existe un accesorio adicional con tachuelas para condiciones resbaladizas, que se adapta a casi cualquier calzado, tanto para los tacones como para la suela.","There are slippery boots and there is an additional slippery accessory, which is suitable for almost any shoe, both heels and sole.","There are <<<slippery>>> boots and there is an additional slippery accessory, which is suitable for almost any shoe, both heels and sole.",2_Small_hallucination,"Hay botas con tachuelas y existe un accesorio adicional con tachuelas para condiciones resbaladizas, que se adapta a casi cualquier calzado, tanto para los tacones como para la suela.","There are slippery boots and there is an additional slippery accessory, which is suitable for almost any shoe, both heels and sole.",spa_Latn_eng_Latn,1.3119866847991943,-0.8216955,-0.90043056,-0.9987915,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>.",
spa_Latn,eng_Latn,Mire señor esta claro que lo que usted desea y nose porque motivo he visto sus publicaciones anteriores en donde usted quiere hacer que todos piensen que Peru es mayoritariamente Amerindio lo cual segun el Censo 2007 eso no es asi y si lo fuera tendria que ponerlo es mi obligación la verdad no se qu,Look sir this is clear that what you want and wear because reason I've seen your previous posts where you want to make everyone think Peru is mostly indigenous which according to the 2007 census that's not so and if it were I'd have to put it is my obligation the truth I don't know what,Look sir this is clear that what you want and <<<wear>>> because reason I've seen your previous posts where you want to make everyone think Peru is mostly indigenous which according to the 2007 census that's not so and if it were I'd have to put it is my obligation the truth I don't know what,2_Small_hallucination,Mire señor esta claro que lo que usted desea y nose porque motivo he visto sus publicaciones anteriores en donde usted quiere hacer que todos piensen que Peru es mayoritariamente Amerindio lo cual segun el Censo 2007 eso no es asi y si lo fuera tendria que ponerlo es mi obligación la verdad no se qu,Look sir this is clear that what you want and wear because reason I've seen your previous posts where you want to make everyone think Peru is mostly indigenous which according to the 2007 census that's not so and if it were I'd have to put it is my obligation the truth I don't know what,spa_Latn_eng_Latn,1.683137834072113,-0.9096918,-0.93101394,-0.99652195,"The target sentence in English would be: ""Look sir this is clear that what you want and wear because reason I've seen your previous posts where you want for everyone to think Peru is mostly indigenous which according to the 2007 census that' s not so and if it were I'ld have to put it is my obligation the truth I don' know what",
