src_lang,tgt_lang,src_text,mt_text,ground_truth_text,ground_truth_classification,raw_output,prediction_hall,prediction_label
spa_Latn,eng_Latn,El art. staba enlazado del art Trakhonas Kapısı en WP en turco.,The art. was linked from art Trakhonas Kapısı in WP in Turkish.,The art. was linked from art Trakhonas Kapısı in WP in Turkish.,1_No_hallucination,"1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
The art. was linked from art Trakhonas Kapısı in WP in <<<Turkish>>>.

2. 
1_No_hallucination 

(Note: I only found one potential issue, but it is not a clear case of hallucination as ""WP"" can refer to Wikipedia and the target sentence is describing an online article, so it's possible that ""WP"" was intended to be left untranslated or marked in some way. However, without further context, I have treated it as a non-hallucinated phrase.)",The art. was linked from art Trakhonas Kapısı in WP in <<<Turkish>>>.,no_hallucination
spa_Latn,eng_Latn,"Un abrazo, GuS - ¡Dialoguemos! 03:38 11 feb 2008 (UTC) Por cierto, ¿exageraciones mías?","A hug, GuS - Let's talk! 03:38 11 February 2008 (UTC) By the way, my exaggerations?","A hug, GuS - Let's talk! 03:38 11 February 2008 (UTC) By the way, my exaggerations?",1_No_hallucination,"Source sentence: Un abrazo, GuS - ¡Dialoguemos! 03:38 11 feb 2008 (UTC) Por cierto, ¿exageraciones mías?

Target translation: A hug, GuS - Let's talk! 03:38 11 February 2008 (UTC) By the way, my <<<exaggerations>>>?

2_Small_hallucination","Target translation: A hug, GuS - Let's talk! 03:38 11 February 2008 (UTC) By the way, my <<<exaggerations>>>?",small_hallucination
spa_Latn,eng_Latn,"Las distintas construcciones tienen diferentes capacidades, son susceptibles de tener distintas longitudes y grados de agudeza; también requieren un procesamiento diferenciado para dar sentido a la entrada y números disímiles para que funcionen de forma óptima.","Different constructions have different capabilities, but they also require a different level of detail to ensure that they are functioning properly and that they are not disrupted by lightning strikes.","Different constructions have different capabilities, <<<but they also require a different level of detail>>> to <<<ensure>>> that they are functioning properly <<<and that they are not disrupted by lightning strikes>>>.",3_Partial_hallucination,"Source sentence: Las distintas construcciones tienen diferentes capacidades, son susceptibles de tener distintas longitudes y grados de agudeza; también requieren un procesamiento diferenciado para dar sentido a la entrada y números disímiles para que funcionen de forma óptima.

Target translation: Different constructions have different capabilities, but they also require a different level of detail to ensure that they are functioning properly and that they are not disrupted by <<<lightning strikes>>>.

2_Small_hallucination","Target translation: Different constructions have different capabilities, but they also require a different level of detail to ensure that they are functioning properly and that they are not disrupted by <<<lightning strikes>>>.",small_hallucination
spa_Latn,eng_Latn,Consulte los viajes promocionados por el agente. Puede hacerlo en una página web tanto como en el escaparate de un negocio.,"You can do this on a website as well as in a shop window, if you like.","You can do this on a website as well as in a shop window, <<<if you like>>>.",3_Partial_hallucination,"Here is the evaluation of the given translation:

1. The target sentence, with hallucinated words or phrases marked using <<< >>>:
You can do this on a website as well as in a <<<shop window>>> (<<<if you like>>>).

2. The hallucination classification label:
3_Partial_hallucination

Note: I enclosed ""shop window"" and ""if you like"" in <<< >>>, as these phrases are not present in the source sentence and introduce new information that is not related to the original content.",You can do this on a website as well as in a <<<shop window>>> (<<<if you like>>>).,partial_hallucination
spa_Latn,eng_Latn,NO,It 's not .,<<<It 's>>> not .,2_Small_hallucination,"1. The target sentence is: It 's not.
2. 1_No_hallucination",,no_hallucination
spa_Latn,eng_Latn,Víctor Gevirtz 22:42 03/07/07,"It's not just me, it's me.","<<<It's not just me, it's me>>>.",4_Full_hallucination,"1. The target sentence is actually a different type of text (a timestamp) compared to the source sentence. However, I will proceed with the task as per the process.

The target sentence is: Víctor Gevirtz 22:42 03/07/07
This target sentence does not include any content that corresponds to the source sentence. The entire target sentence seems to be an unrelated and invented piece of information (a timestamp for someone named Víctor Gevirtz).

2. It appears that the entirety of the target sentence is a hallucination.

The corrected target sentence, with hallucinated words or phrases marked using <<< >>>, is:
<<<Víctor Gevirtz 22:42 03/07/07>>>

3. Since almost the entire target sentence contains unrelated information, I will classify it as follows:

4_Full_hallucination",,full_hallucination
spa_Latn,eng_Latn,¿Habría que archivar en listas diferentes los que fueron creados y los que no pasaron de la propuesta?,Shouldn't we have to file a separate list of those who did and those who didn't?,Shouldn't we <<<have to>>> file a separate list of those who did and those who didn't?,2_Small_hallucination,"1. Shouldn’t we have to file a <<<separate>>> list of those who did and those who didn’t?

2_No_hallucination 

(Note: I only found one word ""separate"" which is not exactly the same, but it's not clear if it's a translation mistake or an accepted variation.)",1. Shouldn’t we have to file a <<<separate>>> list of those who did and those who didn’t?,no_hallucination
spa_Latn,eng_Latn,"Recursos naturales: Carbón, petróleo, gas natural, estaño, piedra caliza, hierro, sal (condimento), sal, arcilla, plomo, avena, cebada, lúpulo, patatas, remolacha, azúcar, tomates y trigo.","Natural resources: coal, oil and natural gas, coal, iron ore, coal ores, natural gas, oilseeds, ores and other petroleum-derived commodities.","Natural resources: coal, oil and natural gas, coal, iron ore, coal ores, <<<natural gas, oilseeds, ores and other petroleum-derived commodities>>>.",3_Partial_hallucination,"**1. Target sentence with hallucinated words or phrases marked using <<< >>>:**
Natural resources: coal, oil and natural gas, <<<coal>>>, <<<iron ore>>>, <<<ores>>> and other <<<petroleum-derived commodities>>>, <<<oilseeds>>>, <<<other petroleum-derived commodities>>>.

**2. Hallucination classification label:** 
3_Partial_hallucination",,partial_hallucination
spa_Latn,eng_Latn,me dices porque te dedicas a borrar a la gente lo q ace???si no tienes nada q acer o te buscas amigos o trabaja o a algo de provexo xro deja de dar x kulo a la gente!,"Tell me why you're trying to get rid of people, if you don't have them, or if you're looking for friends, you can't get rid of them.","Tell me why you're trying to get rid of people, if you don't have <<<them>>>, or if you're looking for friends, <<<you can't get rid of them>>>.",3_Partial_hallucination,"Source sentence: me dices porque te dedicas a borrar a la gente lo q ace???si no tienes nada q acer o te buscas amigos o trabaja o a algo de provexo xro deja de dar x kulo a la gente!

Target translation: Tell me why you're trying to get rid of people <<<who are important to you>>> , if you don't have them, or if you're looking for friends, you can't get rid of them.

2_Small_hallucination","Target translation: Tell me why you're trying to get rid of people <<<who are important to you>>> , if you don't have them, or if you're looking for friends, you can't get rid of them.",small_hallucination
spa_Latn,eng_Latn,"Hay botas con tachuelas y existe un accesorio adicional con tachuelas para condiciones resbaladizas, que se adapta a casi cualquier calzado, tanto para los tacones como para la suela.","There are slippery boots and there is an additional slippery accessory, which is suitable for almost any shoe, both heels and sole.","There are <<<slippery>>> boots and there is an additional slippery accessory, which is suitable for almost any shoe, both heels and sole.",2_Small_hallucination,"Source sentence: Hay botas con tachuelas y existe un accesorio adicional con tachuelas para condiciones resbaladizas, que se adapta a casi cualquier calzado, tanto para los tacones como para la suela.

Target translation: There are <<<slippery>>> boots and there is an additional <<<slippery>>> accessory, which is suitable for almost any shoe, both heels and sole.

2_Small_hallucination","Target translation: There are <<<slippery>>> boots and there is an additional <<<slippery>>> accessory, which is suitable for almost any shoe, both heels and sole.",small_hallucination
spa_Latn,eng_Latn,Mire señor esta claro que lo que usted desea y nose porque motivo he visto sus publicaciones anteriores en donde usted quiere hacer que todos piensen que Peru es mayoritariamente Amerindio lo cual segun el Censo 2007 eso no es asi y si lo fuera tendria que ponerlo es mi obligación la verdad no se qu,Look sir this is clear that what you want and wear because reason I've seen your previous posts where you want to make everyone think Peru is mostly indigenous which according to the 2007 census that's not so and if it were I'd have to put it is my obligation the truth I don't know what,Look sir this is clear that what you want and <<<wear>>> because reason I've seen your previous posts where you want to make everyone think Peru is mostly indigenous which according to the 2007 census that's not so and if it were I'd have to put it is my obligation the truth I don't know what,2_Small_hallucination,"1. Mire señor esta claro que lo que usted desea y <<wear>> porque motivo he visto sus publicaciones anteriores en donde usted quiere hacer que todos piensen que Peru es mayoritariamente Amerindio lo cual segun el Censo 2007 eso no es asi y si lo fuera tendria que ponerlo es mi obligación la verdad no se qu

2_Small_hallucination",,small_hallucination
