,src_lang,tgt_lang,src_text,mt_text,ground_truth_text,ground_truth_classification,raw_output,prediction_hall,prediction_label,prompt_method,model,span_match_type,score_comet_qe
50,spa_Latn,eng_Latn,"Las distintas construcciones tienen diferentes capacidades, son susceptibles de tener distintas longitudes y grados de agudeza; también requieren un procesamiento diferenciado para dar sentido a la entrada y números disímiles para que funcionen de forma óptima.","Different constructions have different capabilities, but they also require a different level of detail to ensure that they are functioning properly and that they are not disrupted by lightning strikes.","Different constructions have different capabilities, <<<but they also require a different level of detail>>> to <<<ensure>>> that they are functioning properly <<<and that they are not disrupted by lightning strikes>>>.",3_Partial_hallucination,"1.  Different constructions have different capabilities, but they also require a different level of detail to ensure that they are functioning properly and that they are not disrupted by lightning strikes. 
2. Partial_hallucination","1.  Different constructions have different capabilities, but they also require a different level of detail to ensure that they are functioning properly and that they are not disrupted by lightning strikes.",partial_hallucination,one,gemma2,false_negative,0.7757802605628967
51,spa_Latn,eng_Latn,Consulte los viajes promocionados por el agente. Puede hacerlo en una página web tanto como en el escaparate de un negocio.,"You can do this on a website as well as in a shop window, if you like.","You can do this on a website as well as in a shop window, <<<if you like>>>.",3_Partial_hallucination,"1. You can do this on a website as well as in a shop window, if you like. 
2_Small_hallucination 


Please let me know if you have any other sentences you'd like me to evaluate!","1. You can do this on a website as well as in a shop window, if you like.",small_hallucination,one,gemma2,false_negative,1.051996733993292
52,spa_Latn,eng_Latn,NO,It 's not .,<<<It 's>>> not .,2_Small_hallucination,"1.  It 's not .
2. 1_No_hallucination",1.  It 's not .,no_hallucination,one,gemma2,false_negative,2.5557682514190674
53,spa_Latn,eng_Latn,Víctor Gevirtz 22:42 03/07/07,"It's not just me, it's me.","<<<It's not just me, it's me>>>.",4_Full_hallucination,"1.  It's not just me, it's me.
2_Small_hallucination","1.  It's not just me, it's me.",small_hallucination,one,gemma2,false_negative,2.572402119636536
54,spa_Latn,eng_Latn,¿Habría que archivar en listas diferentes los que fueron creados y los que no pasaron de la propuesta?,Shouldn't we have to file a separate list of those who did and those who didn't?,Shouldn't we <<<have to>>> file a separate list of those who did and those who didn't?,2_Small_hallucination,"1.  Shouldn't we have to file a separate list of those who did and those who didn't? 
2.  No_hallucination",1.  Shouldn't we have to file a separate list of those who did and those who didn't?,no_hallucination,one,gemma2,false_negative,1.1739549338817596
55,spa_Latn,eng_Latn,"Recursos naturales: Carbón, petróleo, gas natural, estaño, piedra caliza, hierro, sal (condimento), sal, arcilla, plomo, avena, cebada, lúpulo, patatas, remolacha, azúcar, tomates y trigo.","Natural resources: coal, oil and natural gas, coal, iron ore, coal ores, natural gas, oilseeds, ores and other petroleum-derived commodities.","Natural resources: coal, oil and natural gas, coal, iron ore, coal ores, <<<natural gas, oilseeds, ores and other petroleum-derived commodities>>>.",3_Partial_hallucination,"1. Resources naturales: Carbón, petróleo, gas natural, estaño, piedra caliza, hierro, sal (condimento), sal, arcilla, plomo, avena, cebada, lúpulo, patatas, remolacha, azúcar, tomates y trigo. 
2. No_hallucination",,no_hallucination,one,gemma2,false_negative,0.772416740655899
56,spa_Latn,eng_Latn,me dices porque te dedicas a borrar a la gente lo q ace???si no tienes nada q acer o te buscas amigos o trabaja o a algo de provexo xro deja de dar x kulo a la gente!,"Tell me why you're trying to get rid of people, if you don't have them, or if you're looking for friends, you can't get rid of them.","Tell me why you're trying to get rid of people, if you don't have <<<them>>>, or if you're looking for friends, <<<you can't get rid of them>>>.",3_Partial_hallucination,"1. Tell me why you're trying to get rid of people, if you don't have them, or if you're looking for friends, you can't get rid of them. 
2. 3_Partial_hallucination 


**Explanation:**

The provided translation does contain partial hallucinations. It introduces the phrase ""get rid of people"" which creates a new meaning not present in the source sentence, even though it attempts to address the intention of the source content.  This is an example of a partial hallucination because there's only one or two phrases that do not match the original intent. 

It's important to note that evaluating hallucinations can be subjective, and multiple factors can influence this judgment.","1. Tell me why you're trying to get rid of people, if you don't have them, or if you're looking for friends, you can't get rid of them.",partial_hallucination,one,gemma2,false_negative,2.085233688354492
57,spa_Latn,eng_Latn,"Hay botas con tachuelas y existe un accesorio adicional con tachuelas para condiciones resbaladizas, que se adapta a casi cualquier calzado, tanto para los tacones como para la suela.","There are slippery boots and there is an additional slippery accessory, which is suitable for almost any shoe, both heels and sole.","There are <<<slippery>>> boots and there is an additional slippery accessory, which is suitable for almost any shoe, both heels and sole.",2_Small_hallucination,"1. There are slippery boots and there is an additional slippery accessory, which is suitable for almost any shoe, both heels and sole. 
2. No_hallucination","1. There are slippery boots and there is an additional slippery accessory, which is suitable for almost any shoe, both heels and sole.",no_hallucination,one,gemma2,false_negative,1.3119866847991943
58,spa_Latn,eng_Latn,Mire señor esta claro que lo que usted desea y nose porque motivo he visto sus publicaciones anteriores en donde usted quiere hacer que todos piensen que Peru es mayoritariamente Amerindio lo cual segun el Censo 2007 eso no es asi y si lo fuera tendria que ponerlo es mi obligación la verdad no se qu,Look sir this is clear that what you want and wear because reason I've seen your previous posts where you want to make everyone think Peru is mostly indigenous which according to the 2007 census that's not so and if it were I'd have to put it is my obligation the truth I don't know what,Look sir this is clear that what you want and <<<wear>>> because reason I've seen your previous posts where you want to make everyone think Peru is mostly indigenous which according to the 2007 census that's not so and if it were I'd have to put it is my obligation the truth I don't know what,2_Small_hallucination,"1. Look sir this is clear that what you want and wear because reason I've seen your previous posts where you want to make everyone think Peru is mostly indigenous which according to the 2007 census that's not so and if it were I'd have to put it is my obligation the truth I don't know what 
2. 3_Partial_hallucination


**Explanation:**

The translation contains elements of ""partial hallucination"" because a few words or phrases introduce information that doesn't appear in the source text, but these are not clearly independent clauses:  * ""wear because reason"", ""put it is my obligation"".",1. Look sir this is clear that what you want and wear because reason I've seen your previous posts where you want to make everyone think Peru is mostly indigenous which according to the 2007 census that's not so and if it were I'd have to put it is my obligation the truth I don't know what,partial_hallucination,one,gemma2,false_negative,1.683137834072113
59,spa_Latn,eng_Latn,"Aun cuando podría pensar que lo más lógico es unirse a la compañía aérea con la que más viaja, debe saber que los beneficios ofrecidos suelen ser diferentes y que, a veces, los puntos de viajero pueden otorgarle más beneficios en otra aerolínea de la misma alianza.","Even if you may think that it makes more sense to join the airline with which you travel the most, you should know that the benefits offered are usually different and that sometimes traveler points can give you more benefits at another airline in the same alliance.","Even if you may think that it makes more sense to join the airline with which you travel the most, you should know that the benefits offered are usually different and that sometimes traveler points can give you more benefits at another airline in the same alliance.",1_No_hallucination,"1. Even if you may think that it makes more sense to join the airline with which you travel the most, you should know that the benefits offered are usually different and that sometimes traveler points can give you more benefits at another airline in the same alliance. 
2. No_hallucination","1. Even if you may think that it makes more sense to join the airline with which you travel the most, you should know that the benefits offered are usually different and that sometimes traveler points can give you more benefits at another airline in the same alliance.",no_hallucination,one,gemma2,true_negative,0.7051115930080414
60,eng_Latn,spa_Latn,"At the top end, B&Bs obviously compete mainly on two main things: bedding and breakfast.","En el extremo superior, los B&B obviamente compiten principalmente en dos cosas principales: ropa de cama y desayuno.","En el extremo superior, los B&B obviamente compiten principalmente en dos cosas principales: ropa de cama y desayuno.",1_No_hallucination,"1. En el extremo superior, los B&B obviamente compiten principalmente en dos cosas principales: ropa de cama y desayuno. 

2_Small_hallucination","1. En el extremo superior, los B&B obviamente compiten principalmente en dos cosas principales: ropa de cama y desayuno.",small_hallucination,one,gemma2,true_negative,0.5953578948974609
61,eng_Latn,spa_Latn,Student visas generally have different requirements and application procedures from normal tourist or business visas.,Los visados de estudiantes generalmente son diferentes a los de los visados de negocios.,Los visados de estudiantes generalmente son diferentes a los de los visados de negocios.,1_No_hallucination,"1.  Los visados de estudiantes generalmente son diferentes a los de los visados de negocios.

2_Small_hallucination",1.  Los visados de estudiantes generalmente son diferentes a los de los visados de negocios.,small_hallucination,one,gemma2,true_negative,0.6241326332092285
