src_lang,tgt_lang,src_text,mt_text,ground_truth_text,ground_truth_classification,raw_output
spa_Latn,eng_Latn,Mire señor esta claro que lo que usted desea y nose porque motivo he visto sus publicaciones anteriores en donde usted quiere hacer que todos piensen que Peru es mayoritariamente Amerindio lo cual segun el Censo 2007 eso no es asi y si lo fuera tendria que ponerlo es mi obligación la verdad no se qu,Look sir this is clear that what you want and wear because reason I've seen your previous posts where you want to make everyone think Peru is mostly indigenous which according to the 2007 census that's not so and if it were I'd have to put it is my obligation the truth I don't know what,Look sir this is clear that what you want and <<<wear>>> because reason I've seen your previous posts where you want to make everyone think Peru is mostly indigenous which according to the 2007 census that's not so and if it were I'd have to put it is my obligation the truth I don't know what,2_Small_hallucination,"1. Look sir this is clear that what you want and wear because reason I've seen your previous posts where you want to make everyone think Peru is mostly indigenous which according to the 2007 census that's not so and if it were I'd have to put it is my obligation the truth I don't know what
2. 3_Partial_hallucination


**Explanation:**

While the target translation captures the general meaning of the source sentence, there are multiple phrases that introduce invented information: 
*  ""wear because reason"" - This phrase introduces an entirely new concept and lacks justification from the original.
*  ""make everyone think Peru is mostly indigenous which according to the 2007 census that's not so and if it were I'd have to put it is my obligation the truth I don't know what"" This part creates a lengthy explanation for a seemingly minor detail.


Therefore, we classify this as ""Partial_hallucination."""
spa_Latn,eng_Latn,"Aun cuando podría pensar que lo más lógico es unirse a la compañía aérea con la que más viaja, debe saber que los beneficios ofrecidos suelen ser diferentes y que, a veces, los puntos de viajero pueden otorgarle más beneficios en otra aerolínea de la misma alianza.","Even if you may think that it makes more sense to join the airline with which you travel the most, you should know that the benefits offered are usually different and that sometimes traveler points can give you more benefits at another airline in the same alliance.","Even if you may think that it makes more sense to join the airline with which you travel the most, you should know that the benefits offered are usually different and that sometimes traveler points can give you more benefits at another airline in the same alliance.",1_No_hallucination,"1. Even if you may think that it makes more sense to join the airline with which you travel the most, you should know that the benefits offered are usually different and that sometimes traveler points can give you more benefits at another airline in the same alliance. <<< >>> 
2. No_hallucination"
eng_Latn,spa_Latn,"At the top end, B&Bs obviously compete mainly on two main things: bedding and breakfast.","En el extremo superior, los B&B obviamente compiten principalmente en dos cosas principales: ropa de cama y desayuno.","En el extremo superior, los B&B obviamente compiten principalmente en dos cosas principales: ropa de cama y desayuno.",1_No_hallucination,"1. En el extremo superior, los B&B obviamente compiten principalmente en dos cosas principales: ropa de cama y desayuno. <<< >>>
2. 3_Partial_hallucination 


**Explanation:**

* **""ropa de cama"" and ""desayuno"" are clearly stated in the target sentence.**  They correspond to their meaning in the source sentence, even if they might be slightly phrased differently. 


Let me know if you'd like me to continue evaluating more translations!"
eng_Latn,spa_Latn,Student visas generally have different requirements and application procedures from normal tourist or business visas.,Los visados de estudiantes generalmente son diferentes a los de los visados de negocios.,Los visados de estudiantes generalmente son diferentes a los de los visados de negocios.,1_No_hallucination,"1. Los visados de estudiantes generalmente son diferentes a los de los visados de negocios. <<<  generalmente, diferentes procedures,  tourist or business 
2. 2_Small_hallucination"
eng_Latn,spa_Latn,"That means we are able to successfully predict what other humans perceive, intend, believe, know or desire.","Eso significa que somos capaces de predecir con éxito lo que otros humanos perciben, pretenden, creen, saben o desean.","Eso significa que somos capaces de predecir con éxito lo que otros humanos perciben, pretenden, creen, saben o desean.",1_No_hallucination,"1. Eso significa que somos capaces de predecir con éxito lo que otros humanos perciben, pretenden, creen, saben o desean. <<< >>>  
2. 3_Partial_hallucination 


**Explanation:**

The target sentence includes ""predecir con éxito lo que otros humanos perciben"" which is a partial hallucination. This phrase introduces the element of ""predict with success"" which wasn't present in the source sentence and introduces an invented information about human perception. The rest of the translation remains faithful to the source, so it doesn't reach the full-hallucination category."
eng_Latn,spa_Latn,"::Also, if it's worth telling, how did your opinion of the FLC process get to where it is?","Además, si es que vale la pena decirlo, ¿cómo es que tu opinión sobre el proceso de FLC llega a este punto?","Además, si es que vale la pena decirlo, ¿cómo es que tu opinión sobre el proceso de FLC llega a este punto?",1_No_hallucination,"1.  Además, si es que vale la pena decirlo, ¿cómo es que tu opinión sobre el proceso de FLC llega a este punto? <<< >>> 
2. 2_Small_hallucination"
eng_Latn,spa_Latn,duhau9fnjsg,de la Comisión.,<<<de la Comisión.>>>,4_Full_hallucination,"1.  de la Comisión. 
2. No_hallucination 


**Explanation:**

The target sentence ""de la Comisión"" is directly translated from the source sentence ""duhau9fnjsg"". There is no additional information or invented content in the translation."
eng_Latn,spa_Latn,"The storm, situated about 645 miles (1040 km) west of the Cape Verde islands, is likely to dissipate before threatening any land areas, forecasters say.","La tormenta, que se encuentra a unos 10 kilómetros al oeste de las islas de Cabo Verde, es probable que se desvanezca antes de que se produzca una amenaza en el área.","La tormenta, que se encuentra a unos 10 kilómetros al oeste de las islas de Cabo Verde, es probable que se desvanezca antes de que se produzca una amenaza en el área.",1_No_hallucination,"1. La tormenta, que se encuentra a unos 10 kilómetros al oeste de las islas de Cabo Verde, es probable que se desvanezca antes de que se produzca una amenaza en el área. <<< >>>  
2. 2_Small_hallucination"
eng_Latn,spa_Latn,"They include financial restrictions and a ban by the European Union on the export of crude oil, from which the Iranian economy receives 80% of its foreign income.","Entre ellas se encuentran las restricciones financieras y la prohibición por parte de la Unión Europea de la exportación de petróleo, de la que se obtiene el 80% de sus ingresos extranjeros.","Entre ellas se encuentran las restricciones financieras y la prohibición por parte de la Unión Europea de la exportación de petróleo, de la que se obtiene el 80% de sus ingresos extranjeros.",1_No_hallucination,"1. Entre ellas se encuentran las restricciones financieras y la prohibición por parte de la Unión Europea de la exportación de petróleo, de la que se obtiene el 80% de sus ingresos extranjeros. <<< >>>
2. 3_Partial_hallucination 


**Explanation:**

The translation includes a slight hallucination within the target sentence.  The phrase ""de la que se obtiene el 80% de sus ingresos extranjeros"" is an accurate reflection of the original's meaning, but it could be considered a minor hallucination as it introduces a specific detail about foreign income percentages."
eng_Latn,spa_Latn,"So if you were standing by the shoreline, you would be able to see down to whatever pebbles or gunk that was on the bottom.","Así que si estuvieras de pie junto a la costa, podrías ver hasta los guijarros o trozos que estuvieran en el fondo.","Así que si estuvieras de pie junto a la costa, podrías ver hasta los guijarros o <<<trozos>>> que estuvieran en el fondo.",2_Small_hallucination,"1.  Así que si estuvieras de pie junto a la costa, podrías ver hasta los guijarros o trozos que estuvieran en el fondo. <<< >>>.
2.  2_Small_hallucination 


**Explanation:**

The translation includes only one instance of ""guijarros o trozos"" which is not directly derived from the source sentence. The translation uses the term ""trozos"" to refer to ""pieces."" This word choice might be considered a small hallucination in this context due to its implied meaning that might not be explicitly stated by the source sentence. However, it's more than just a stylistic change or word choice for this specific instance of the sentence."
eng_Latn,spa_Latn,"Especially Gogo Dodo, and the Dark Lord Trombonator? - contribs","Especialmente Gogo Dodo, y el Señor Oscuro Trombonador? - contribuciones","Especialmente Gogo Dodo, y el Señor Oscuro Trombonador? - contribuciones",1_No_hallucination,"1. Especialmente Gogo Dodo, y el Señor Oscuro Trombonador? - contribuciones
2. 3_Partial_hallucination 


**Explanation:**

The target sentence includes elements that are not directly present in the source sentence. ""Contribuciones"" is a translation of ""contribs"", which appears to be a shorthand for ""contributions"".  This translation doesn't directly translate the content ""Especially Gogo Dodo, and the Dark Lord Trombonator?"""
eng_Latn,spa_Latn,Please keep your personal opinions about me to yourself.,"Por favor, mantén tu opinión personal sobre mí.","Por favor, mantén tu opinión personal sobre mí.",1_No_hallucination,"1. Por favor, mantén tu opinión personal sobre mí. <<<  
2. 2_Small_hallucination"
